budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_parsed,keywords_parsed,num_genres,num_keywords,original_language_index,features,success,rawPrediction,probability,prediction
30000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/2101/A-View-to-a-Kill/,707.0,"""[{""""id"""": 90"," """"name"""": """"paris""""}"," {""""id"""": 212",0,0.0," """"name"""": """"france""""}"," {""""id"""": 392"," """"name"""": """"england""""}"," {""""id"""": 582",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[30000000.0,-1.0,-1.0,707.0])",0,"[17.38655880838796,2.6134411916120395]","[0.869327940419398,0.13067205958060196]",0.0
80000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28",0.0,http://asoundofthunder.warnerbros.com/,10077,"""[{""""id"""": 3737",0,0.0," """"name"""": """"time travel""""}"," {""""id"""": 9840"," """"name"""": """"romance""""}"," {""""id"""": 12616",0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[80000000.0,-1.0,-1.0,7.0])",0,"[17.564216688912452,2.435783311087546]","[0.8782108344456226,0.12178916555437731]",0.0
100000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.thewolfofwallstreet.com/,106646.0,"""[{""""id"""": 417"," """"name"""": """"corruption""""}"," {""""id"""": 572",0,0.0," """"name"""": """"sexuality""""}"," {""""id"""": 974"," """"name"""": """"bank""""}"," {""""id"""": 3923",0.0,0,,,-1,-1,6.0,"[100000000.0,-1.0,-1.0,6.0,106646.0,0.0,0.0,0.0]",0,"[17.390335607166058,2.6096643928339405]","[0.8695167803583029,0.130483219641697]",0.0
260000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://disney.go.com/disneypictures/tangled/,38757,"""[{""""id"""": 1562",0.0," {""""id"""": 2343"," """"name"""": """"magic""""}"," {""""id"""": 2673",0,0.0," """"name"""": """"fairy tale""""}"," {""""id"""": 4344"," """"name"""": """"musical""""}"," {""""id"""": 7376",0.0,0,,,-1,-1,229.0,"(8,[0,1,2,3],[260000000.0,-1.0,-1.0,229.0])",0,"[19.133227709634617,0.8667722903653837]","[0.9566613854817309,0.04333861451826919]",0.0
70000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thedilemmamovie.com,44564,"""[{""""id"""": 596",0.0," {""""id"""": 1326"," """"name"""": """"infidelity""""}"," {""""id"""": 1328",0,0.0," """"name"""": """"investigation""""}"," {""""id"""": 6054"," """"name"""": """"friendship""""}"," {""""id"""": 9104",0.0,0,,,-1,-1,632.0,"(8,[0,1,2,3],[70000000.0,-1.0,-1.0,632.0])",0,"[17.75538470737332,2.2446152926266785]","[0.887769235368666,0.11223076463133393]",0.0
30000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://wwws.warnerbros.de/number23/,3594.0,"""[{""""id"""": 236"," """"name"""": """"suicide""""}"," {""""id"""": 818",0,0.0," """"name"""": """"hotel room""""}"," {""""id"""": 1523"," """"name"""": """"obsession""""}"," {""""id"""": 6373",0.0,0,,,-1,-1,8.0,"[30000000.0,-1.0,-1.0,8.0,3594.0,0.0,0.0,0.0]",0,"[17.465332754748115,2.534667245251886]","[0.8732666377374058,0.1267333622625943]",0.0
110000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35",0.0," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.smurfhappens.com/,41513,0.0," """"name"""": """"moon""""}"," {""""id"""": 2343"," """"name"""": """"magic""""}"," {""""id"""": 9717",0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[110000000.0,-1.0,-1.0,7.0])",0,"[17.38941251410828,2.610587485891721]","[0.869470625705414,0.13052937429458605]",0.0
60000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/,1265.0,"""[{""""id"""": 1155"," """"name"""": """"brother sister relationship""""}"," {""""id"""": 6054",0,0.0," """"name"""": """"bullying""""}"," {""""id"""": 10226"," """"name"""": """"neighbor""""}"," {""""id"""": 10873",0.0,0,,,-1,-1,3.0,"[60000000.0,-1.0,-1.0,3.0,1265.0,0.0,0.0,0.0]",0,"[17.482461128651078,2.517538871348923]","[0.874123056432554,0.12587694356744614]",0.0
19000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://theswitch-movie.com/,41210.0,"""[{""""id"""": 567"," """"name"""": """"alcohol""""}"," {""""id"""": 641",0,0.0," """"name"""": """"baby""""}"," {""""id"""": 1946"," """"name"""": """"restaurant""""}"," {""""id"""": 2269",0.0,0,,,-1,-1,2.0,"[19000000.0,-1.0,-1.0,2.0,41210.0,0.0,0.0,0.0]",0,"[17.511773610239345,2.4882263897606536]","[0.8755886805119673,0.12441131948803268]",0.0
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://gamerthemovie.com,18501.0,"""[{""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 9678",0,0.0," """"name"""": """"gun battle""""}"," {""""id"""": 12662"," """"name"""": """"wrongful imprisonment""""}"," {""""id"""": 162988",0.0,0,,,-1,-1,1.0,"[50000000.0,-1.0,-1.0,1.0,18501.0,0.0,0.0,0.0]",0,"[17.654516822541524,2.345483177458474]","[0.8827258411270763,0.11727415887292372]",0.0
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.theduchessmovie.com/,12783.0,"""[{""""id"""": 392"," """"name"""": """"england""""}"," {""""id"""": 596",0,0.0," """"name"""": """"duke""""}"," {""""id"""": 5305"," """"name"""": """"gambling debts""""}"," {""""id"""": 5809",0.0,0,,,-1,-1,4.0,"(8,[1,2,3,4],[-1.0,-1.0,4.0,12783.0])",0,"[17.303623776615996,2.6963762233840023]","[0.8651811888307999,0.1348188111692001]",0.0
80000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 12",0.0,http://www.yogibear.com/,41515,"""[{""""id"""": 2406",0,0.0," """"name"""": """"sandwich""""}"," {""""id"""": 10468"," """"name"""": """"bear""""}"," {""""id"""": 209714",0.0,0,,,-1,-1,11.0,"(8,[0,1,2,3],[80000000.0,-1.0,-1.0,11.0])",0,"[19.468153093915454,0.5318469060845468]","[0.9734076546957727,0.026592345304227338]",0.0
49000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.chappie-movie.com,198184.0,"""[{""""id"""": 310"," """"name"""": """"artificial intelligence""""}"," {""""id"""": 803",0,0.0," """"name"""": """"robot""""}"," {""""id"""": 40847"," """"name"""": """"near future""""}"," {""""id"""": 187019",0.0,0,,,-1,-1,1.0,"[49000000.0,-1.0,-1.0,1.0,198184.0,0.0,0.0,0.0]",0,"[17.763021673130467,2.2369783268695325]","[0.8881510836565234,0.11184891634347663]",0.0
30000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.thelaststandfilm.com,76640.0,"""[{""""id"""": 798"," """"name"""": """"sheriff""""}"," {""""id"""": 1415",0,0.0," """"name"""": """"hostage""""}"," {""""id"""": 1563"," """"name"""": """"prisoner""""}"," {""""id"""": 1812",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[30000000.0,-1.0,-1.0,76640.0])",0,"[17.06540676348723,2.934593236512772]","[0.8532703381743614,0.1467296618256386]",0.0
125000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.clash-of-the-titans.com/,18823.0,"""[{""""id"""": 2033"," """"name"""": """"hades""""}"," {""""id"""": 2035",0,0.0," """"name"""": """"greek mythology""""}"," {""""id"""": 8985"," """"name"""": """"zeus""""}"," {""""id"""": 10863",0.0,0,,,-1,-1,9.0,"[125000000.0,-1.0,-1.0,9.0,18823.0,0.0,0.0,0.0]",0,"[19.264016602126834,0.7359833978731661]","[0.9632008301063417,0.03679916989365831]",0.0
50000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35",0.0," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.theantbully.com,9906,0.0," """"name"""": """"ant""""}"," {""""id"""": 3650"," """"name"""": """"child hero""""}"," {""""id"""": 6380",0.0,0,,,-1,-1,11.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,11.0])",0,"[19.62381757081193,0.37618242918807115]","[0.9811908785405965,0.01880912145940356]",0.0
27000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.bmk.film.de/,6968,0.0," """"name"""": """"terror""""}"," {""""id"""": 323"," """"name"""": """"raf""""}"," {""""id"""": 1228",0.0,0,,,-1,-1,2.0,"(8,[0,1,2,3],[27000000.0,-1.0,-1.0,2.0])",0,"[16.907907526267095,3.0920924737329036]","[0.8453953763133548,0.15460462368664518]",0.0
43000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://marvel.com/movies/movie/13/elektra,9947,"""[{""""id"""": 779",0.0," {""""id"""": 9717"," """"name"""": """"based on comic book""""}"," {""""id"""": 12367",0,0.0," """"name"""": """"spin off""""}]""",en,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",28.613892,0,,,-1,-1,272.0,"[43000000.0,-1.0,-1.0,272.0,0.0,0.0,28.6138916015625,0.0]",0,"[19.2608477573779,0.7391522426221026]","[0.963042387868895,0.03695761213110513]",0.0
60000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.inkheartmovie.com/,2309.0,"""[{""""id"""": 3096"," """"name"""": """"book""""}"," {""""id"""": 3205",0,0.0," """"name"""": """"eavesdropping""""}"," {""""id"""": 4414"," """"name"""": """"adventure""""}"," {""""id"""": 5914",0.0,0,,,-1,-1,10.0,"[60000000.0,-1.0,-1.0,10.0,2309.0,0.0,0.0,0.0]",0,"[17.730881939358074,2.269118060641924]","[0.8865440969679037,0.11345590303209621]",0.0
90000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 80",0.0," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53",0,0.0,291805,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 478",0.0,0,,,-1,-1,6.0,"(8,[0,1,2,3],[90000000.0,-1.0,-1.0,6.0])",0,"[17.564216688912452,2.435783311087546]","[0.8782108344456226,0.12178916555437731]",0.0
61000000,"""[{""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.gonegirlmovie.com/,210577.0,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 5809",0,0.0," """"name"""": """"disappearance""""}"," {""""id"""": 11513"," """"name"""": """"cheating husband""""}"," {""""id"""": 156091",0.0,0,,,-1,-1,2.0,"[61000000.0,-1.0,-1.0,2.0,210577.0,0.0,0.0,0.0]",0,"[17.737104740397267,2.2628952596027347]","[0.8868552370198632,0.11314476298013672]",0.0
38000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 37"," """"name"""": """"Western""""}]""",http://www.truegritmovie.com/,44264.0,"""[{""""id"""": 1872"," """"name"""": """"loss of father""""}"," {""""id"""": 2123",0,0.0," """"name"""": """"texas ranger""""}"," {""""id"""": 7464"," """"name"""": """"alcoholism""""}"," {""""id"""": 10085",0.0,0,,,-1,-1,19.0,"[38000000.0,-1.0,-1.0,19.0,44264.0,0.0,0.0,0.0]",0,"[19.750181019545646,0.24981898045435352]","[0.9875090509772824,0.012490949022717676]",0.0
150000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751",0.0," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://disney.go.com/disneypictures/gforce/,19585,0.0," """"name"""": """"dyr""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[150000000.0,-1.0,-1.0,7.0])",0,"[17.39202385895087,2.607976141049127]","[0.8696011929475436,0.13039880705245635]",0.0
0,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53",0.0," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://thepromisemovie.net,2008,0.0," """"name"""": """"servant""""}"," {""""id"""": 2280"," """"name"""": """"emperor""""}"," {""""id"""": 3994",0.0,0,,,-1,-1,9.0,"(8,[1,2,3],[-1.0,-1.0,9.0])",0,"[19.32302687538004,0.6769731246199622]","[0.9661513437690019,0.0338486562309981]",0.0
48000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.taken3movie.com/,260346,"""[{""""id"""": 9748",0.0," {""""id"""": 9826"," """"name"""": """"murder""""}"," {""""id"""": 10562",0,0.0," """"name"""": """"fugitive""""}"," {""""id"""": 15124"," """"name"""": """"framed""""}"," {""""id"""": 15300",0.0,0,,,-1,-1,619.0,"(8,[0,1,2,3],[48000000.0,-1.0,-1.0,619.0])",0,"[18.385239424430285,1.6147605755697185]","[0.9192619712215141,0.08073802877848592]",0.0
55000000,"""[{""""id"""": 37"," """"name"""": """"Western""""}]""",http://www.310toyumathefilm.com/,5176,"""[{""""id"""": 1582"," """"name"""": """"saloon""""}"," {""""id"""": 1701",0.0," {""""id"""": 2019"," """"name"""": """"liberation of prisoners""""}"," {""""id"""": 3543",0,0.0," """"name"""": """"wilderness""""}"," {""""id"""": 3737"," """"name"""": """"dying and death""""}"," {""""id"""": 4776",0.0,0,,,-1,-1,91.0,"(8,[0,1,2,3],[55000000.0,-1.0,-1.0,91.0])",0,"[18.78079060224586,1.2192093977541396]","[0.9390395301122931,0.06096046988770698]",0.0
200000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.sonypictures.com/movies/2012,14161.0,"""[{""""id"""": 2163"," """"name"""": """"civilization""""}"," {""""id"""": 5096",0,0.0," """"name"""": """"end of the world""""}"," {""""id"""": 10617"," """"name"""": """"disaster""""}"," {""""id"""": 12332",0.0,0,,,-1,-1,1.0,"[200000000.0,-1.0,-1.0,1.0,14161.0,0.0,0.0,0.0]",0,"[18.2326788960716,1.7673211039283994]","[0.9116339448035801,0.08836605519641996]",0.0
12000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.sonypictures.com/movies/thinklikeaman/,67660,"""[{""""id"""": 5999",0.0," {""""id"""": 9673"," """"name"""": """"love""""}"," {""""id"""": 14534",0,0.0," """"name"""": """"ensemble cast""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}"," {""""id"""": 182293",0.0,0,,,-1,-1,606.0,"(8,[0,1,2,3],[12000000.0,-1.0,-1.0,606.0])",0,"[18.253213137146776,1.7467868628532215]","[0.912660656857339,0.08733934314266109]",0.0
170000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.hugomovie.com/,44826.0,"""[{""""id"""": 295"," """"name"""": """"library""""}"," {""""id"""": 1507",0,0.0," """"name"""": """"film director""""}"," {""""id"""": 2849"," """"name"""": """"key""""}"," {""""id"""": 4290",0.0,0,,,-1,-1,3.0,"[170000000.0,-1.0,-1.0,3.0,44826.0,0.0,0.0,0.0]",0,"[18.2326788960716,1.7673211039283994]","[0.9116339448035801,0.08836605519641996]",0.0
175000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://movies.disney.com/the-good-dinosaur,105864.0,"""[{""""id"""": 1720"," """"name"""": """"tyrannosaurus rex""""}"," {""""id"""": 9713",0,0.0," """"name"""": """"alternate history""""}"," {""""id"""": 12616"," """"name"""": """"dinosaur""""}"," {""""id"""": 13073",0.0,0,,,-1,-1,3.0,"[175000000.0,-1.0,-1.0,3.0,105864.0,0.0,0.0,0.0]",0,"[18.272946952008652,1.7270530479913468]","[0.9136473476004326,0.08635265239956734]",0.0
15000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.focusfeatures.com/the_place_beyond_the_pines,97367,"""[{""""id"""": 417",0.0," {""""id"""": 494"," """"name"""": """"father son relationship""""}"," {""""id"""": 3473",0,0.0," """"name"""": """"mechanic""""}"," {""""id"""": 14735"," """"name"""": """"motorcycle""""}"," {""""id"""": 15363",0.0,0,,,-1,-1,404.0,"(8,[0,1,2,3],[15000000.0,-1.0,-1.0,404.0])",0,"[18.67762461755933,1.3223753824406694]","[0.9338812308779666,0.06611876912203347]",0.0
30000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.sanctummovie.com/,48340,"""[{""""id"""": 1964",0.0," {""""id"""": 4237"," """"name"""": """"water""""}"," {""""id"""": 4414",0,0.0,Sanctum,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",20.063165,"""[{""""name"""": """"Universal Pictures""""",0.0,0,,,-1,-1,554.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,554.0])",0,"[17.791361460014397,2.2086385399856]","[0.8895680730007199,0.11043192699928002]",0.0
10000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.warnerbros.com/land-women,13067.0,"""[{""""id"""": 1326"," """"name"""": """"infidelity""""}"," {""""id"""": 8508",0,0.0," """"name"""": """"love""""}"," {""""id"""": 10163"," """"name"""": """"cancer""""}"," {""""id"""": 10226",0.0,0,,,-1,-1,2.0,"[10000000.0,-1.0,-1.0,2.0,13067.0,0.0,0.0,0.0]",0,"[17.433559229057842,2.566440770942156]","[0.8716779614528922,0.12832203854710783]",0.0
40000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.miramax.com/movie/sin-city/,187.0,"""[{""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 9717",0,0.0," """"name"""": """"held captive""""}"," {""""id"""": 18712"," """"name"""": """"based on graphic novel""""}"," {""""id"""": 158973",0.0,0,,,-1,-1,5.0,"[40000000.0,-1.0,-1.0,5.0,187.0,0.0,0.0,0.0]",0,"[17.236193538143667,2.7638064618563365]","[0.8618096769071831,0.1381903230928168]",0.0
24000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.zackandmiri.com,10358,"""[{""""id"""": 445"," """"name"""": """"pornography""""}"," {""""id"""": 2038",0.0," {""""id"""": 3200"," """"name"""": """"platonic love""""}"," {""""id"""": 5593",0,0.0," """"name"""": """"best friend""""}"," {""""id"""": 170827"," """"name"""": """"sex comedy""""}"," {""""id"""": 178329",0.0,0,,,-1,-1,28.0,"(8,[0,1,2,3],[24000000.0,-1.0,-1.0,28.0])",0,"[19.501326058342816,0.4986739416571872]","[0.9750663029171406,0.024933697082859356]",0.0
18000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.boratmovie.com/,496,"""[{""""id"""": 255"," """"name"""": """"male nudity""""}"," {""""id"""": 279",0.0," {""""id"""": 387"," """"name"""": """"california""""}"," {""""id"""": 549",0,0.0," """"name"""": """"journalist""""}"," {""""id"""": 1019"," """"name"""": """"rodeo""""}"," {""""id"""": 2475",0.0,0,,,-1,-1,25.0,"(8,[0,1,2,3],[18000000.0,-1.0,-1.0,25.0])",0,"[17.076817157359773,2.923182842640228]","[0.8538408578679887,0.1461591421320114]",0.0
25100000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}]""",http://www.wthefilm.com,10523,"""[{""""id"""": 279",0.0," {""""id"""": 833"," """"name"""": """"white house""""}"," {""""id"""": 840",0,0.0," """"name"""": """"george w. bush""""}"," {""""id"""": 8570"," """"name"""": """"president""""}"," {""""id"""": 15087",0.0,0,,,-1,-1,710.0,"(8,[0,1,2,3],[25100000.0,-1.0,-1.0,710.0])",0,"[18.257942547594425,1.7420574524055756]","[0.9128971273797213,0.08710287262027878]",0.0
62000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.lovegurumovie.com/,12177,"""[{""""id"""": 6075",0.0," {""""id"""": 6483"," """"name"""": """"ice hockey""""}"," {""""id"""": 8616",0,0.0," """"name"""": """"comedy""""}"," {""""id"""": 10540"," """"name"""": """"bollywood""""}"," {""""id"""": 14636",0.0,0,,,-1,-1,483.0,"(8,[0,1,2,3],[62000000.0,-1.0,-1.0,483.0])",0,"[18.949609855784107,1.0503901442158943]","[0.9474804927892053,0.052519507210794715]",0.0
16000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.miraclesfromheaven-movie.com/,339984,"""[{""""id"""": 2618"," """"name"""": """"miracle""""}"," {""""id"""": 5950",0.0," {""""id"""": 180443"," """"name"""": """"cure""""}"," {""""id"""": 187056",0,0.0," """"name"""": """"accident""""}]""",en,Miracles from Heaven,A faith based movie. A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. Based on the book 'Three Miracles From Heaven' by Christy Beam.,10.248439,0,,,-1,-1,124.0,"[16000000.0,-1.0,-1.0,124.0,0.0,0.0,10.248438835144043,0.0]",0,"[17.873647807927174,2.1263521920728286]","[0.8936823903963586,0.10631760960364141]",0.0
27000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.sonypictures.com/movies/pineappleexpress/,10189,"""[{""""id"""": 919",0.0," {""""id"""": 10776"," """"name"""": """"marijuana""""}"," {""""id"""": 54169",0,0.0," """"name"""": """"roach""""}"," {""""id"""": 169522"," """"name"""": """"lollipop""""}"," {""""id"""": 169532",0.0,0,,,-1,-1,598.0,"(8,[0,1,2,3],[27000000.0,-1.0,-1.0,598.0])",0,"[18.421000429228034,1.5789995707719637]","[0.9210500214614018,0.0789499785385982]",0.0
160000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://www.x-menfirstclassmovie.com/,49538.0,"""[{""""id"""": 591"," """"name"""": """"cia""""}"," {""""id"""": 1852",0,0.0," """"name"""": """"mine""""}"," {""""id"""": 8828"," """"name"""": """"marvel comic""""}"," {""""id"""": 9715",0.0,0,,,-1,-1,7.0,"[160000000.0,-1.0,-1.0,7.0,49538.0,0.0,0.0,0.0]",0,"[18.2326788960716,1.7673211039283994]","[0.9116339448035801,0.08836605519641996]",0.0
40000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.ridealong.com/,323675,"""[{""""id"""": 6149",0.0," {""""id"""": 9663"," """"name"""": """"sequel""""}"," {""""id"""": 15090",0,0.0," """"name"""": """"brother-in-law brother-in-law relationship""""}"," {""""id"""": 179450"," """"name"""": """"black men""""}"," {""""id"""": 217452",0.0,0,,,-1,-1,545.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,545.0])",0,"[16.98916336407588,3.010836635924119]","[0.849458168203794,0.15054183179620598]",0.0
150000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 9648",0.0," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.benjaminbutton.com/,4922,0.0," """"name"""": """"diary""""}"," {""""id"""": 3588"," """"name"""": """"navy""""}"," {""""id"""": 3739",0.0,0,,,-1,-1,0.0,"(8,[0,1,2],[150000000.0,-1.0,-1.0])",0,"[17.60927957620659,2.39072042379341]","[0.8804639788103295,0.11953602118967051]",0.0
