budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
8000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.anomalisa.com/,291270,"""[{""""id"""": 572"," """"name"""": """"sex""""}"," {""""id"""": 894"," """"name"""": """"depression""""}"," {""""id"""": 181324"," """"name"""": """"existentialism""""}]""",en,Anomalisa,A man crippled by the mundanity of his life experiences something out of the ordinary.
8000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.anotheryear-movie.com/,44009,"""[{""""id"""": 931"," """"name"""": """"jealousy""""}"," {""""id"""": 1918"," """"name"""": """"cooking""""}"," {""""id"""": 2105"," """"name"""": """"garden""""}"," {""""id"""": 3739"," """"name"""": """"funeral""""}"," {""""id"""": 3743"," """"name"""": """"season""""}"," {""""id"""": 9957"," """"name"""": """"loneliness""""}"," {""""id"""": 10048"
8000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://focusfeatures.com/its_kind_of_a_funny_story,43923,"""[{""""id"""": 236"," """"name"""": """"suicide""""}"," {""""id"""": 894"," """"name"""": """"depression""""}"," {""""id"""": 10183"," """"name"""": """"independent film""""}"," {""""id"""": 10683"," """"name"""": """"coming of age""""}"," {""""id"""": 11870"," """"name"""": """"teen movie""""}"," {""""id"""": 13130"," """"name"""": """"teenager""""}"," {""""id"""": 156851"
0,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.thesecretofkells.com/,26963,"""[{""""id"""": 14665"," """"name"""": """"barbarian""""}"," {""""id"""": 14785"," """"name"""": """"underwater""""}"," {""""id"""": 18029"," """"name"""": """"trapped""""}"," {""""id"""": 33696"," """"name"""": """"sea monster""""}"," {""""id"""": 187056"," """"name"""": """"woman director""""}]""",en
8000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.downinthevalleyfilm.com/main.htm,7870,"""[{""""id"""": 957"," """"name"""": """"indian territory""""}"," {""""id"""": 966"," """"name"""": """"beach""""}"," {""""id"""": 5692"," """"name"""": """"stetson""""}"," {""""id"""": 166947"," """"name"""": """"san fernando valley""""}"," {""""id"""": 198141"," """"name"""": """"strange person""""}]""",en,Down in the Valley,"On a trip to the beach, a teenage girl named Tobe meets a charismatic stranger named Harlan, who dresses like a cowboy and claims to be a former ranch hand. The pair feel an instant attraction and begin a relationship, but her father, a lawman, is suspicious of her lover."
8000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}]""",http://www.fidothemovie.com/,10288,"""[{""""id"""": 1950"," """"name"""": """"vororte""""}"," {""""id"""": 4553"," """"name"""": """"black humor""""}"," {""""id"""": 8201"," """"name"""": """"satire""""}"," {""""id"""": 10123"," """"name"""": """"dark comedy""""}"," {""""id"""": 10292"
8000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.wildtargetmovie.com/,44147,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 456"," """"name"""": """"mother""""}"," {""""id"""": 642"," """"name"""": """"robbery""""}"," {""""id"""": 703"," """"name"""": """"detective""""}"," {""""id"""": 782"," """"name"""": """"assassin""""}"," {""""id"""": 2708"," """"name"""": """"hitman""""}"," {""""id"""": 4142"
8000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}]""",http://www.bandaivisual.co.jp/akira/,149,"""[{""""id"""": 83"," """"name"""": """"saving the world""""}"," {""""id"""": 464"," """"name"""": """"total destruction""""}"," {""""id"""": 467"," """"name"""": """"megacity""""}"," {""""id"""": 542"," """"name"""": """"street gang""""}"," {""""id"""": 1353"," """"name"""": """"underground""""}"," {""""id"""": 1402"," """"name"""": """"general""""}"," {""""id"""": 1485"
8000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.northernstars.ca/titles/2005/maurice_richard.html,49081,"""[{""""id"""": 3356"," """"name"""": """"quebec""""}"," {""""id"""": 6075"," """"name"""": """"sport""""}"," {""""id"""": 6483"," """"name"""": """"ice hockey""""}"," {""""id"""": 7813"," """"name"""": """"hockey player""""}"," {""""id"""": 234587"," """"name"""": """"montreal canadiens""""}]""",fr,Maurice Richard,"""In the late 1930s, a young machinist named Maurice Richard distinguished himself as a ice hockey player of preternatural talent. Although that was enough to get him into the Montreal Canadiens, his frequent injuries cost him the confidence of his team and the fans. In the face of these doubts, Richard eventually shows the kind of aggressive and skillful play that would make him one of the greatest players of all time as """"The Rocket."""" However for all his success", Richard and his fellow French Canadians face constant discrimination in a league dominated by the English speaking. Although a man of few words, Richard begins to speak his own mind about the injustice which creates a organizational conflict that would culminate in his infamous 1955 season suspension that sparks an ethnic riot in protest. In the face of these challenges
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/imaginemeandyou/,1544,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 2779"," """"name"""": """"flower shop""""}"," {""""id"""": 10180"," """"name"""": """"homosexuality""""}"," {""""id"""": 10768"," """"name"""": """"lesbian""""}"," {""""id"""": 158718"," """"name"""": """"lgbt""""}]""",en
7800000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.marsdistribution.com/xml/flash.html?cfilm=46022,302,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 293"," """"name"""": """"female nudity""""}"," {""""id"""": 515"," """"name"""": """"women""""}"," {""""id"""": 548"," """"name"""": """"countryside""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 1552"," """"name"""": """"subway""""}"," {""""id"""": 1649"
7500000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.sonyclassics.com/aneducation/,24684,"""[{""""id"""": 704"," """"name"""": """"adolescence""""}"," {""""id"""": 965"," """"name"""": """"age difference""""}"," {""""id"""": 2796"," """"name"""": """"self-discovery""""}"," {""""id"""": 10683"," """"name"""": """"coming of age""""}"," {""""id"""": 14720"," """"name"""": """"love affair""""}"," {""""id"""": 14751"," """"name"""": """"youth""""}"," {""""id"""": 18035"
7500000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.workandtheglory.com/,36046,[],en,The Work and the Glory,"When Benjamin Steed and Mary Ann Steed relocate their family to upstate New York in the early 1800's, they unwittingly settle in a town divided along religious lines. After their new hired help turns out to be at the center of the uproar, each member of the Steed family must come to terms with their own beliefs in the face of heavy persecution. Together they struggle to weather the raging controversy surrounding a young man named Joseph Smith.",0.571663,[],[],2004-11-24,3347647,110,"""[{""""iso_639_1"""": """"en"""""," """"name"""": """"English""""}]""",Released
8000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.extract-the-movie.com/,12569,"""[{""""id"""": 1326"," """"name"""": """"infidelity""""}"," {""""id"""": 3202"," """"name"""": """"con man""""}"," {""""id"""": 9727"," """"name"""": """"thief""""}"," {""""id"""": 10183"," """"name"""": """"independent film""""}"," {""""id"""": 12094"," """"name"""": """"business""""}"," {""""id"""": 163919"," """"name"""": """"manufacturing""""}"," {""""id"""": 163925"," """"name"""": """"industrial accident""""}"," {""""id"""": 179431"
8000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://albertnobbs-themovie.com,73873,"""[{""""id"""": 1307"," """"name"""": """"butler""""}"," {""""id"""": 4729"," """"name"""": """"dublin""""}"," {""""id"""": 13097"," """"name"""": """"maid""""}]""",en,Albert Nobbs,"Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",7.802245,"""[{""""name"""": """"Chrysalis Films"""""," """"id"""": 8717}]""","""[{""""iso_3166_1"""": """"GB"""""," """"name"""": """"United Kingdom""""}"," {""""iso_3166_1"""": """"IE"""""
0,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.yashrajfilms.com/microsites/TRRP/microflash.html,14165,"""[{""""id"""": 242"," """"name"""": """"new york""""}"," {""""id"""": 5626"," """"name"""": """"from rags to riches""""}"," {""""id"""": 10235"," """"name"""": """"family relationships""""}"," {""""id"""": 10540"," """"name"""": """"bollywood""""}"," {""""id"""": 167986"," """"name"""": """"racer""""}"," {""""id"""": 188266"
7300000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.sonypictures.com/classics/persepolis/,2011,"""[{""""id"""": 393"," """"name"""": """"civil war""""}"," {""""id"""": 970"," """"name"""": """"parents kids relationship""""}"," {""""id"""": 1228"," """"name"""": """"1970s""""}"," {""""id"""": 1525"," """"name"""": """"puberty""""}"," {""""id"""": 2137"," """"name"""": """"totalitarian regime""""}"," {""""id"""": 2630"," """"name"""": """"cutting the cord""""}"," {""""id"""": 4470"
0,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.theholein3d.com/,45650,"""[{""""id"""": 9866"," """"name"""": """"basement""""}"," {""""id"""": 156168"," """"name"""": """"hole""""}"," {""""id"""": 161552"," """"name"""": """"little brother""""}]""",en,The Hole,"After moving into a new neighbourhood, brothers Dane &amp; Lucas and their neighbour Julie discover a bottomless hole in the basement of their home. They find that once the hole is exposed, evil is unleashed. With strange shadows lurking around every corner and nightmares coming to life, they are forced to come face to face with their darkest fears to put an end to the mystery of THE HOLE.",9.983004,"""[{""""name"""": """"Bold Films"""""
7500000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.welle.film.de/,7735,"""[{""""id"""": 407"," """"name"""": """"dictator""""}"," {""""id"""": 1482"," """"name"""": """"trainer""""}"," {""""id"""": 1517"," """"name"""": """"classroom""""}"," {""""id"""": 1755"," """"name"""": """"fascism""""}"," {""""id"""": 2323"," """"name"""": """"group dynamics""""}"," {""""id"""": 2470"," """"name"""": """"education""""}"," {""""id"""": 3061"
7000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}]""",http://theneondemon.com/,301365,"""[{""""id"""": 14818"," """"name"""": """"model""""}]""",en,The Neon Demon,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",38.150787,"""[{""""name"""": """"Bold Films"""""," """"id"""": 2266}"," {""""name"""": """"Amazon Studios"""""," """"id"""": 20580}"," {""""name"""": """"Vendian Entertainment"""""," """"id"""": 50481}"," {""""name"""": """"Space Rocket Nation"""""
7500000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/juno/,7326,"""[{""""id"""": 738"," """"name"""": """"sexuality""""}"," {""""id"""": 1412"," """"name"""": """"becoming an adult""""}"," {""""id"""": 1525"," """"name"""": """"puberty""""}"," {""""id"""": 2201"," """"name"""": """"first time""""}"," {""""id"""": 3089"," """"name"""": """"oscar award""""}"," {""""id"""": 3725"
7200000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/529/Diamonds-Are-Forever/,681,"""[{""""id"""": 470"," """"name"""": """"spy""""}"," {""""id"""": 1721"," """"name"""": """"fight""""}"," {""""id"""": 3271"," """"name"""": """"secret organization""""}"," {""""id"""": 3376"," """"name"""": """"satellite""""}"," {""""id"""": 4289"," """"name"""": """"secret agent""""}"," {""""id"""": 4585"
6000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.thegodfather.com/,238,"""[{""""id"""": 131"," """"name"""": """"italy""""}"," {""""id"""": 699"," """"name"""": """"love at first sight""""}"," {""""id"""": 1872"," """"name"""": """"loss of father""""}"," {""""id"""": 4677"," """"name"""": """"patriarch""""}"," {""""id"""": 10291"," """"name"""": """"organized crime""""}"," {""""id"""": 10391"," """"name"""": """"mafia""""}"," {""""id"""": 10909"
7500000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://500days.com,19913,"""[{""""id"""": 248"," """"name"""": """"date""""}"," {""""id"""": 572"," """"name"""": """"sex""""}"," {""""id"""": 931"," """"name"""": """"jealousy""""}"," {""""id"""": 1721"," """"name"""": """"fight""""}"," {""""id"""": 2301"," """"name"""": """"architect""""}"," {""""id"""": 2861"
7000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://magicmikemovie.warnerbros.com,77930,"""[{""""id"""": 246"," """"name"""": """"dancing""""}"," {""""id"""": 1196"," """"name"""": """"florida""""}"," {""""id"""": 3688"," """"name"""": """"strip club""""}"," {""""id"""": 164865"," """"name"""": """"male stripper""""}"," {""""id"""": 165492"," """"name"""": """"novice""""}]""",en,Magic Mike,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money."
7000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/1130/Live-and-Let-Die/,253,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 242"," """"name"""": """"new york""""}"," {""""id"""": 258"," """"name"""": """"bomb""""}"," {""""id"""": 392"," """"name"""": """"england""""}"," {""""id"""": 470"," """"name"""": """"spy""""}"," {""""id"""": 798"
7000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://mydogskip.warnerbros.com/,17908,"""[{""""id"""": 787"," """"name"""": """"mississippi""""}"," {""""id"""": 3321"," """"name"""": """"childhood memory""""}"," {""""id"""": 15162"," """"name"""": """"dog""""}]""",en,My Dog Skip,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.",5.675535,"""[{""""name"""": """"Alcon Entertainment"""""
0,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.definitelymaybemovie.com/,8390,"""[{""""id"""": 725"," """"name"""": """"lovesickness""""}"," {""""id"""": 2038"," """"name"""": """"love of one's life""""}"," {""""id"""": 2398"," """"name"""": """"narration""""}"," {""""id"""": 4663"," """"name"""": """"lovers""""}"," {""""id"""": 5091"," """"name"""": """"kiss""""}"," {""""id"""": 5600"," """"name"""": """"daughter""""}"," {""""id"""": 5608"
6600000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.jumpingthebroom-movie.com/,57119,"""[{""""id"""": 12532"," """"name"""": """"african american""""}"," {""""id"""": 13027"," """"name"""": """"wedding""""}"," {""""id"""": 14514"," """"name"""": """"class differences""""}"," {""""id"""": 15188"," """"name"""": """"martha's vineyard""""}]""",en,Jumping the Broom,Two very different families converge on Martha's Vineyard one weekend for a wedding.,4.492455,"""[{""""name"""": """"TriStar Pictures"""""," """"id"""": 559}"," {""""name"""": """"Stage 6 Films"""""
7000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}]""",http://wip.warnerbros.com/goodnightgoodluck/,3291,"""[{""""id"""": 903"," """"name"""": """"telecaster""""}"," {""""id"""": 2109"," """"name"""": """"communist""""}"," {""""id"""": 2339"," """"name"""": """"political activism""""}"," {""""id"""": 2571"," """"name"""": """"tv show""""}"," {""""id"""": 6083"," """"name"""": """"politician""""}"," {""""id"""": 6086"," """"name"""": """"government""""}"," {""""id"""": 7059"
7000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.sonyclassics.com/capote/,398,"""[{""""id"""": 237"," """"name"""": """"gay""""}"," {""""id"""": 476"," """"name"""": """"self-fulfilling prophecy""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 917"," """"name"""": """"journalism""""}"," {""""id"""": 1284"," """"name"""": """"identity""""}"," {""""id"""": 1566"," """"name"""": """"dream""""}"," {""""id"""": 1948"
7000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/1213/The-Man-with-the-Golden-Gun/,682,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 392"," """"name"""": """"england""""}"," {""""id"""": 779"," """"name"""": """"martial arts""""}"," {""""id"""": 782"," """"name"""": """"assassin""""}"," {""""id"""": 911"," """"name"""": """"exotic island""""}"," {""""id"""": 1321"
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://robzombie.com/movies/the-devils-rejects/,1696,"""[{""""id"""": 625"," """"name"""": """"sadistic""""}"," {""""id"""": 627"," """"name"""": """"killing""""}"," {""""id"""": 657"," """"name"""": """"fire""""}"," {""""id"""": 798"," """"name"""": """"sheriff""""}"," {""""id"""": 801"," """"name"""": """"bounty hunter""""}"," {""""id"""": 2150"
700000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.youaredope.com/,308639,"""[{""""id"""": 387"," """"name"""": """"california""""}"," {""""id"""": 898"," """"name"""": """"hip-hop""""}"," {""""id"""": 2463"," """"name"""": """"harvard university""""}"," {""""id"""": 5800"," """"name"""": """"geek""""}"," {""""id"""": 10683"," """"name"""": """"coming of age""""}"," {""""id"""": 13130"
7000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}]""",http://robzombie.com/movies/house-of-1000-corpses/,2662,"""[{""""id"""": 213"," """"name"""": """"upper class""""}"," {""""id"""": 3335"," """"name"""": """"halloween""""}"," {""""id"""": 6259"," """"name"""": """"psychopath""""}"," {""""id"""": 9955"," """"name"""": """"urban legend""""}"," {""""id"""": 14751"," """"name"""": """"youth""""}"," {""""id"""": 161270"," """"name"""": """"satanic ritual""""}]""",en,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.
7000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://beyondthelightsmovie.tumblr.com/,241771,"""[{""""id"""": 2276"," """"name"""": """"talent""""}"," {""""id"""": 3836"," """"name"""": """"success""""}"," {""""id"""": 4048"," """"name"""": """"musician""""}"," {""""id"""": 187056"," """"name"""": """"woman director""""}]""",en,Beyond the Lights,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?",8.079046,"""[{""""name"""": """"Relativity Media"""""
7000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.asingleman-movie.com/,34653,"""[{""""id"""": 237"," """"name"""": """"gay""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 11258"," """"name"""": """"suicidal""""}"," {""""id"""": 13095"," """"name"""": """"death of lover""""}"," {""""id"""": 41355"," """"name"""": """"teacher student relationship""""}"," {""""id"""": 172291"," """"name"""": """"grieving""""}"," {""""id"""": 208992"
7000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/cyrus/,39053,"""[{""""id"""": 171993"," """"name"""": """"mumblecore""""}]""",en,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",15.212569,"""[{""""name"""": """"Scott Free Productions"""""," """"id"""": 1645}]""","""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}]""",2010-06-18
7000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://kevin.oscilloscope.net/,71859,"""[{""""id"""": 14632"," """"name"""": """"suburb""""}"," {""""id"""": 14819"," """"name"""": """"violence""""}"," {""""id"""": 17987"," """"name"""": """"killing spree""""}"," {""""id"""": 17989"," """"name"""": """"prison visit""""}"," {""""id"""": 17990"," """"name"""": """"guinea pig""""}"," {""""id"""": 17992"," """"name"""": """"broken arm""""}"," {""""id"""": 17993"
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.thechristmascandlemovie.com/,226354,"""[{""""id"""": 290"," """"name"""": """"angel""""}"," {""""id"""": 2618"," """"name"""": """"miracle""""}"," {""""id"""": 5331"," """"name"""": """"village""""}"," {""""id"""": 5950"," """"name"""": """"christian""""}"," {""""id"""": 15224"," """"name"""": """"candle""""}"," {""""id"""": 207317"," """"name"""": """"christmas""""}]""",en
7000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.themightymacs.com/,48620,"""[{""""id"""": 6075"," """"name"""": """"sport""""}"," {""""id"""": 18396"," """"name"""": """"catholic""""}"," {""""id"""": 34124"," """"name"""": """"mother superior""""}"," {""""id"""": 34125"," """"name"""": """"catholic school""""}"," {""""id"""": 34126"," """"name"""": """"convent school""""}]""",en,The Mighty Macs,"In the early 70s, Cathy Rush becomes the head basketball coach at a tiny, all-girls Catholic college. Though her team has no gym and no uniforms -- and the school itself is in danger of being sold -- Coach Rush looks to steer her girls to their first national championship."
8000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.scsomewhere.com/,39210,"""[{""""id"""": 2706"," """"name"""": """"milan""""}"," {""""id"""": 10183"," """"name"""": """"independent film""""}"," {""""id"""": 182100"," """"name"""": """"luxury hotel""""}"," {""""id"""": 182108"," """"name"""": """"man in towel\u00a0""""}"," {""""id"""": 187056"," """"name"""": """"woman director""""}]""",en,Somewhere,A hard-living Hollywood actor re-examines his life after his 11-year-old daughter surprises him with a visit.
7000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.hesherthemovie.com/,44835,"""[{""""id"""": 936"," """"name"""": """"loss of mother""""}"," {""""id"""": 1443"," """"name"""": """"clerk""""}"," {""""id"""": 13046"," """"name"""": """"grocery""""}"," {""""id"""": 13047"," """"name"""": """"loss of relative""""}"," {""""id"""": 13056"," """"name"""": """"loss of wife""""}"," {""""id"""": 13090"," """"name"""": """"briefs""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en
7000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.freeheld.movie/,306745,"""[{""""id"""": 586"," """"name"""": """"new jersey""""}"," {""""id"""": 6090"," """"name"""": """"equality""""}"," {""""id"""": 9833"," """"name"""": """"lesbian relationship""""}"," {""""id"""": 10163"," """"name"""": """"cancer""""}]""",en,Freeheld,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,8.184588,"""[{""""name"""": """"Double Feature Films"""""
7000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.theextramanmovie.com/,47088,"""[{""""id"""": 10183"," """"name"""": """"independent film""""}"," {""""id"""": 187056"," """"name"""": """"woman director""""}]""",en,The Extra Man,"THE EXTRA MAN is a sophisticated and moving comedy from filmmakers Shari Springer Berman and Robert Pulcini. THE EXTRA MAN follows Louis Ives (Paul Dano), a lonely dreamer who fancies himself the hero of an F. Scott Fitzgerald novel. When a deeply embarrassing incident forces him to leave his job at an exclusive Princeton prep school, Louis heads to New York City to make a fresh start. He quickly finds a 9 to 5 job at an environmental magazine, where he encounters an entrancing, green-obsessed co-worker Mary (Katie Holmes).",2.26778,"""[{""""name"""": """"Wild Bunch"""""," """"id"""": 856}"," {""""name"""": """"Likely Story"""""," """"id"""": 1785}"," {""""name"""": """"Tax Credit Finance"""""," """"id"""": 3782}"," {""""name"""": """"3 Arts Entertainment"""""
6000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.theboondocksaints.com,8374,"""[{""""id"""": 1679"," """"name"""": """"arbitrary law""""}"," {""""id"""": 1680"," """"name"""": """"boston""""}"," {""""id"""": 7375"," """"name"""": """"twin brother""""}"," {""""id"""": 8045"," """"name"""": """"russian mafia""""}"," {""""id"""": 11005"," """"name"""": """"prologue""""}"," {""""id"""": 11018"
7000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.twixtmovie.com/,78381,"""[{""""id"""": 798"," """"name"""": """"sheriff""""}"," {""""id"""": 3133"," """"name"""": """"vampire""""}"," {""""id"""": 6783"," """"name"""": """"orphanage""""}"," {""""id"""": 13028"," """"name"""": """"writer""""}"," {""""id"""": 157132"," """"name"""": """"edgar allen poe""""}"," {""""id"""": 162846"," """"name"""": """"ghost""""}"," {""""id"""": 207046"
